"classe","roll_belt","pitch_belt","yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z"
"E",144,-35.9,132,-0.05,0.21,0.44,57,12,-180,192,565,-376,-42.8,25.2,-105,-1.83,-0.13,0.87,-273,-25,51,-344,309,554,116.0722194,28.57815963,-28.57815963,0.75,-0.43,-0.39,79,257,-79,-41,591,139,0,0,0,0.34,2.7,0.74,117,386,-10,5,700,612
"E",154,-32.6,130,-0.13,0.1,0.13,63,17,-215,165,517,-471,-37.3,-5.87,-64.4,-3.36,0.43,0.59,-212,-10,139,336,193,558,109.5169357,10.00014677,-46.32745895,1.01,-1.28,-0.75,21,187,-94,-271,514,134,0,0,0,1.33,0.39,0.54,24,443,-37,107,616,415
"E",157,-31.9,129,-0.03,0.08,0.07,56,35,-229,154,503,-470,-42.3,-20.2,-43.2,-3.6,0.4,0.75,-118,-30,78,600,113,366,103.3625646,-8.757127493,-52.84294845,0.93,-1.28,-0.72,-17,167,-98,-378,447,138,0,0,0,1.32,-0.42,0.43,29,470,-25,58,652,450
"E",158,-31.1,129,0.11,0.11,-0.02,56,43,-238,154,497,-511,-50.9,-30.7,-19.4,-3.55,0.42,0.98,-27,-53,4,744,30,101,97.71046219,-22.28755514,-53.97322042,0.75,-1.12,-0.54,-40,150,-93,-454,376,120,0,0,0,1.32,-1.4,-0.08,11,530,-35,-76,740,518
"E",159,-30.1,129,0.08,0.11,-0.03,54,53,-235,149,495,-504,-56.1,-33.4,-4.35,-3.48,0.43,0.95,24,-75,-77,763,-19,-73,101.1094001,-6.523188288,-55.49692649,0.64,-0.74,-0.34,-12,156,-97,-487,343,106,0,0,0,1.25,-2.22,-0.13,21,521,-21,-170,776,570
"E",158,-28.6,129,0.11,0.06,-0.2,51,46,-239,145,493,-504,-80.8,-36.1,43.2,-2.25,0.22,1.28,66,-142,-285,577,-123,-415,61.82924979,-29.72989042,-86.39195728,0.26,-0.26,0.05,-47,93,-122,-533,296,82,0,0,0,1.22,-3.26,-0.34,-33,530,-24,-528,749,656
"E",158,-28.4,129,0.11,0.08,-0.2,54,45,-238,140,496,-513,-82.5,-35.6,47,-2.04,0.21,1.07,70,-144,-292,542,-128,-447,64.64381394,-27.79683355,-84.74385358,0.16,-0.26,-0.03,-41,90,-112,-526,296,69,0,0,0,1.19,-3.28,-0.39,-22,521,-22,-571,720,661
"E",158,-28.2,129,0.11,0.08,-0.2,60,51,-242,139,492,-493,-84.3,-35,50.4,-1.85,0.19,0.84,69,-146,-303,514,-127,-462,64.7837674,-21.81868014,-87.48514495,0.14,-0.22,0.02,-33,92,-117,-531,289,67,0,0,0,1.24,-3.24,-0.44,-48,503,-18,-598,697,673
"E",157,-28.1,129,0.16,0.08,-0.28,59,51,-236,140,486,-503,-88.1,-33.8,56.4,-1.57,0.08,0.41,70,-159,-336,460,-127,-498,52.6147327,-26.34394178,-96.95106845,0.22,-0.35,-0.25,-42,81,-133,-538,279,71,0,0,0,1.16,-3.26,-0.44,-54,480,-17,-653,625,664
"E",157,-28.1,129,0.18,0.1,-0.3,57,48,-236,140,490,-506,-89.8,-33.2,58.8,-1.38,0,0.31,71,-158,-353,424,-120,-517,50.3,-33.1,-95,0.24,-0.39,-0.36,-54,80,-135,-541,273,80,0,0,0,1.24,-3.48,-0.51,-63,456,-20,-680,562,663
"E",157,-28.1,129,0.19,0.1,-0.34,56,52,-235,144,497,-500,-93,-32.1,62.9,-1.01,-0.14,0.3,71,-165,-380,393,-112,-534,36.28468342,-31.57926285,-107.9658868,0.48,-0.51,-0.67,-56,64,-159,-555,263,71,0,0,0,1.27,-3.23,-0.59,-117,394,-12,-701,456,634
"E",152,-28.1,129,0.22,0.05,-0.57,58,44,-220,149,523,-461,-96.4,-31.7,64.3,1.03,-0.66,0.31,79,-151,-383,377,-74,-522,39.67193904,-32.16591439,-104.8068685,0.69,-0.45,-0.52,-54,66,-148,-603,169,49,0,0,0,1.33,-2.83,-0.8,-254,192,-17,-606,-61,429
"E",149,-30.2,130,0.39,0.11,-0.67,42,26,-193,164,550,-415,-89.9,-36.6,50.4,1.98,-1.14,0.69,93,-134,-310,516,-34,-449,30.72658247,-27.63036107,-115.1293172,0.39,-0.26,-0.95,-46,51,-154,-626,111,31,0,0,0,1.56,-1.91,-0.46,-275,-11,-5,-374,-430,156
"E",146,-30.9,130,0.26,0.03,-0.71,39,19,-184,171,566,-375,-81.9,-39.7,36.8,2.49,-1.3,0.54,93,-120,-275,602,-6,-375,31.27667219,-23.28681783,-117.6005207,0.18,-0.16,-0.31,-39,52,-156,-621,90,30,0,0,0,1.77,-1.56,0.25,-294,-58,-21,-257,-539,56
"E",144,-31.1,130,0.19,0.06,-0.67,46,27,-184,169,578,-365,-73.9,-41.2,23.3,3.07,-1.49,0.57,98,-113,-229,678,35,-272,25.39187843,-24.80250664,-121.1906164,0.06,-0.08,0.31,-43,44,-164,-622,83,37,0,0,0,1.61,-0.93,0.36,-303,-80,-26,-196,-583,15
"E",143,-31.2,130,0.19,0.06,-0.59,52,25,-177,172,580,-354,-68.7,-41.5,13.8,3.42,-1.59,0.66,77,-87,-207,712,60,-221,19.60128359,-24.29695139,-125.6090341,-0.11,0.02,0.64,-42,34,-166,-623,85,37,0,0,0,1.54,-0.82,0.3,-286,-88,-36,-158,-616,-9
"E",141,-31.7,130,0.26,0.1,-0.52,55,27,-181,170,588,-333,-61.9,-41.4,-0.65,3.73,-1.8,0.84,64,-84,-157,736,109,-69,22.47713586,-21.24298213,-125.8962975,-0.13,0.26,0.8,-35,37,-158,-625,105,41,0,0,0,1.3,-0.13,0.23,-297,-122,-55,-120,-645,-40
"E",140,-32.4,130,0.29,0.13,-0.44,44,39,-184,175,596,-334,-50.9,-38.8,-18.2,3.73,-2.02,0.75,31,-30,-88,702,186,82,17.95573867,-23.1688237,-127.5631038,-0.53,0.55,1.33,-36,28,-150,-614,132,59,0,0,0,1.03,0.67,0.21,-296,-136,-67,-111,-653,-57
"E",139,-32.6,130,0.06,0.13,-0.52,44,41,-177,174,604,-310,-36.8,-30.5,-39.9,3.63,-2.01,0.41,-26,7,-10,607,267,244,46.730234,-33.22907127,-98.10054237,-1.17,1.2,1.72,-42,58,-107,-580,191,85,0,0,0,0.75,1.4,0.67,-299,-90,-58,-137,-634,-42
"E",138,-32.6,130,0.03,0.13,-0.54,58,40,-168,172,605,-295,-32.3,-23.4,-49.3,3.69,-1.8,0.03,-50,-1,37,539,292,313,48.04397212,-46.42209963,-87.1767811,-1.35,1.51,1.87,-62,64,-106,-544,253,97,0,0,0,0.77,1.67,0.72,-307,-66,-56,-169,-611,-18
"E",135,-33.6,130,0.32,0.11,-0.3,72,43,-152,179,616,-276,-32.2,-2.97,-71.8,3.34,-1.33,0.21,-188,-18,84,175,331,543,96.5,-35.7,-46.7,-1.19,1.93,0.67,-62,146,-80,-381,430,156,0,0,0,0.5,2.49,1,-326,-27,-35,-304,-503,80
"E",135,-34.6,131,0.51,0.13,-0.25,72,36,-148,177,620,-271,-33.2,2.25,-77.8,3.28,-1.27,0.33,-246,-13,65,72,332,562,107.1180005,-29.50902819,-39.05726208,-1.01,1.78,0.57,-55,166,-72,-330,467,164,0,0,0,0.43,2.86,1.07,-312,-5,-32,-358,-442,148
"E",134,-35.7,132,0.61,0.11,-0.07,56,30,-139,180,616,-271,-34.6,7.01,-83.5,3.05,-1.17,0.33,-268,-16,81,-23,340,577,116.0636477,-7.187960467,-40.30603278,-0.88,1.59,0.8,-13,166,-71,-290,498,160,0,0,0,0.32,3.16,1.23,-315,14,-28,-423,-370,205
"E",134,-36.2,132,0.64,0.11,0.02,51,32,-140,184,616,-277,-35.4,9.15,-86.2,2.89,-1.09,0.41,-284,-24,79,-56,333,589,116.6729858,-5.411286536,-40.00045296,-0.82,1.57,0.84,-10,170,-72,-271,507,153,0,0,0,0.22,3.13,1.35,-308,32,-28,-465,-306,254
"E",134,-38.7,136,0.72,0.1,0.13,39,48,-145,202,621,-273,-37.6,16.8,-96.4,1.75,-0.9,0.94,-281,-39,36,-218,340,565,134.4251465,2.235159216,-22.54010762,-0.5,1.33,0.41,5,218,-50,-155,564,143,0,0,0,0.06,3.52,1.02,-306,170,4,-604,-73,453
"E",134,-42.3,142,0.45,0.13,0.13,37,45,-145,218,603,-310,-41.5,23.2,-107,0.9,-0.51,0.48,-269,-56,-23,-365,335,542,123.689572,26.57719881,-19.72879556,-0.02,0.63,0.02,67,241,-50,-38,597,124,0,0,0,-0.13,3.53,1.31,-211,282,71,-703,439,836
"E",135,-42.6,143,-0.08,0.11,-0.2,39,49,-153,220,601,-326,-43.8,26.6,-110,0.24,-0.45,0.97,-277,-74,-36,-390,321,526,109.115694,36.74788014,-29.38199107,0.39,0.08,-0.02,98,242,-79,-19,613,89,0,0,0,0.06,3.66,1.26,-104,447,60,-574,764,959
"E",135,-42.1,142,-0.18,0.13,-0.2,44,42,-155,208,603,-317,-42.8,26.3,-110,0.03,-0.4,1.03,-271,-66,-26,-388,331,525,114.1504638,31.56972053,-28.08928923,0.5,-0.05,-0.16,84,246,-75,-16,601,93,0,0,0,-0.05,3.45,1.25,-92,419,58,-519,807,967
"E",137,-40.1,140,-0.24,0.11,-0.2,48,40,-159,192,613,-339,-39.7,22.9,-105,-0.9,-0.19,0.75,-269,0,38,-306,328,552,114.3187894,27.96003211,-31.47046246,0.64,-0.5,-0.38,74,244,-83,-74,598,108,0,0,0,0.5,2.91,1.84,-4,459,17,-282,831,866
"E",137,-39.8,140,-0.24,0.11,-0.16,53,39,-159,191,599,-327,-39.1,21.8,-103,-1.08,-0.18,0.77,-263,-6,61,-275,330,563,116.2451212,24.43493629,-32.03371675,0.71,-0.5,-0.41,63,239,-82,-76,588,104,0,0,0,0.32,2.75,1.87,-11,453,5,-262,831,840
"E",138,-38.6,139,-0.11,0.13,-0.07,56,32,-155,190,605,-344,-34.8,14.7,-93.4,-1.89,0.21,0.82,-226,-13,80,-100,330,589,116.345199,22.63714787,-33.25587328,0.88,-0.74,-0.48,55,225,-80,-149,575,122,0,0,0,0.53,2.23,1.43,20,443,1,-89,766,700
"E",139,-39.8,139,0.45,0.16,0.2,65,41,-155,186,594,-352,-33.3,4.51,-79,-2.78,0.56,0.57,-222,-10,111,154,272,580,113.8369141,16.58411976,-39.54152604,0.98,-1.03,-0.54,36,198,-84,-229,543,129,0,0,0,0.87,1.77,1.25,10,417,-9,18,697,602
"E",140,-40.5,141,0.32,0.05,0.13,29,81,-191,196,590,-382,-33.2,-6.94,-64.2,-3.55,0.59,1.08,-173,19,161,375,232,508,105.0507312,3.616102771,-51.87725891,1.03,-1.2,-0.61,7,168,-96,-320,496,122,0,0,0,1,1.25,1.12,32,428,-15,69,641,532
"E",140,-39.9,142,0.27,-0.02,0.02,20,71,-188,196,589,-383,-33.4,-10.2,-60.2,-3.69,0.61,1.13,-156,18,157,449,210,455,104.9833776,-3.658275885,-51.94117604,1.06,-1.24,-0.71,-7,166,-95,-329,490,125,0,0,0,1.03,1.04,1.08,12,431,-10,80,636,513
"E",139,-37.1,144,0.11,-0.03,-0.11,40,43,-184,171,589,-390,-49.8,-33,-9.22,-4.27,1.14,1.21,-36,-71,-64,762,1,-42,92.09037505,-22.36439728,-59.8000323,0.83,-0.98,-0.89,-39,140,-99,-486,346,114,0,0,0,1.28,-0.95,0.03,1,503,-14,6,694,540
"E",139,-36.4,145,0.08,-0.02,-0.18,29,55,-192,164,584,-400,-58.9,-35.2,12.3,-4,1.08,1.69,-20,-103,-142,717,-77,-228,83.18712313,-22.81449888,-68.7208782,0.69,-0.74,-0.34,-41,134,-115,-515,313,91,0,0,0,1.3,-1.61,-0.25,30,494,-3,-88,755,600
"E",138,-35.2,145,-0.02,-0.02,-0.33,26,49,-189,165,589,-397,-70.4,-33.1,34.5,-3.34,1.04,1.77,0,-129,-221,616,-141,-374,73.201745,-23.34747729,-78.51503524,0.47,-0.42,-0.21,-36,104,-110,-532,284,75,0,0,0,1.62,-2.02,-0.1,50,499,-2,-182,800,654
"E",138,-34.4,145,-0.1,-0.02,-0.36,27,50,-195,158,600,-396,-75.6,-31.1,45.7,-2.86,1,1.3,18,-147,-274,536,-177,-422,66.40802866,-25.16726838,-84.36477375,0.31,-0.31,-0.2,-40,99,-120,-542,278,76,0,0,0,1.7,-2.46,0.13,27,506,2,-266,819,679
"E",138,-33.9,145,-0.11,-0.02,-0.41,26,53,-200,152,598,-390,-77.6,-30,50.5,-2.63,0.96,1.02,25,-154,-296,489,-197,-454,62.4730246,-23.23018273,-89.11005099,0.29,-0.27,-0.23,-37,94,-125,-548,276,95,0,0,0,1.72,-2.57,0.18,17,527,-5,-316,822,686
"E",137,-32.6,145,-0.08,0.11,-0.54,22,35,-198,149,604,-377,-83.3,-26.4,62.4,-2.14,0.77,0.52,37,-168,-353,364,-207,-520,57.04755209,-28.35605599,-91.70030873,0.11,-0.19,-0.11,-43,83,-122,-554,272,77,0,0,0,1.67,-2.99,-0.2,8,569,-23,-436,812,700
"E",137,-31.9,143,-0.11,0.27,-0.44,33,43,-187,157,604,-375,-88.1,-22,73.7,-1.4,0.31,0.79,35,-218,-447,232,-204,-558,47.84947545,-37.47002118,-94.19857849,0.05,-0.14,-0.28,-62,78,-137,-554,253,84,0,0,0,1.49,-3.08,-0.64,-25,510,-14,-585,739,740
"E",137,-31.6,142,-0.08,0.27,-0.36,19,49,-182,161,606,-370,-88.6,-20.6,77,-0.67,0,0.97,33,-222,-467,184,-194,-552,47.33693541,-33.91385383,-97.11343123,0.05,0.05,-0.3,-54,74,-134,-558,250,87,0,0,0,1.54,-3.18,-0.64,-72,458,-7,-640,654,735
"E",137,-31.2,141,-0.13,0.14,-0.16,36,75,-170,161,603,-384,-88.5,-20.3,78.1,0.05,-0.42,0.8,23,-233,-470,173,-207,-562,38.18198167,-33.61461037,-104.9926944,0.11,-0.08,-0.25,-54,61,-142,-556,245,80,0,0,0,1.48,-2.75,-0.54,-96,428,-3,-682,580,715
"E",137,-31.1,141,0.29,0.39,-0.03,52,48,-167,181,590,-391,-82.9,-26.2,66.6,2.23,-1.72,0.84,39,-207,-372,324,-196,-525,30.43974676,-37.43379909,-107.8335559,0.45,-0.21,-0.85,-61,50,-147,-579,208,99,0,0,0,1.4,-2.49,-0.38,-225,311,-3,-702,233,578
"E",138,-32.4,141,0.51,0.39,0.15,66,48,-159,200,581,-393,-79.3,-28.9,59.4,2.6,-1.93,0.72,48,-186,-352,397,-187,-513,29.81301908,-34.52500197,-110.6130127,0.53,-0.11,-0.77,-53,46,-140,-574,200,93,0,0,0,1.43,-2.65,-0.59,-245,270,2,-670,117,531
"E",138,-33.3,141,0.59,0.42,0.15,62,44,-158,202,574,-388,-77.3,-30.2,55.2,2.79,-2.04,0.64,50,-175,-335,452,-169,-487,29.81320625,-32.55658653,-112.1580458,0.51,-0.22,-0.72,-49,45,-138,-580,186,98,0,0,0,1.41,-2.65,-0.62,-269,238,2,-650,54,493
"E",139,-37.4,144,0.77,0.19,0.21,48,32,-156,254,550,-406,-65.2,-35.5,29,3.6,-2.63,0.28,57,-126,-223,648,-64,-333,37.40525004,-28.81643812,-108.9532908,0.29,-0.21,-0.46,-42,54,-131,-588,167,78,0,0,0,1.25,-2.3,-0.9,-284,149,-5,-544,-192,350
"E",139,-40.4,147,0.85,0.16,0.2,72,40,-162,280,532,-407,-57,-38.1,6.96,3.66,-2.91,0.77,40,-49,-144,728,59,-142,31.69414062,-28.22384833,-113.9586873,0.16,-0.03,-0.25,-42,47,-137,-597,157,85,0,0,0,1.36,-1.93,-0.97,-268,53,-11,-408,-386,188
"E",139,-42.3,148,0.88,0.18,0.26,69,25,-161,294,527,-411,-49,-38,-5.55,3.36,-2.84,0.71,32,-14,-110,726,125,-65,36.17895606,-25.3694255,-112.1976592,0.06,0.11,-0.23,-39,55,-140,-592,155,84,0,0,0,1.43,-1.69,-0.62,-285,10,-12,-341,-469,111
"E",139,-44.2,150,0.95,0.11,0.31,76,34,-170,314,517,-415,-42,-36.6,-17.3,3.32,-2.7,0.52,41,1,-47,709,183,11,32.14178664,-19.32251539,-119.2116032,0.13,0.13,-0.15,-31,51,-150,-595,163,87,0,0,0,1.61,-1.65,-0.2,-266,-20,-16,-273,-530,54
"E",138,-45.1,151,1.01,0.06,0.28,75,38,-172,318,514,-407,-38.9,-35.4,-22.7,3.29,-2.54,0.28,22,23,-69,680,223,69,32.72654494,-19.66592858,-118.5125381,0.13,0.16,-0.05,-31,51,-147,-589,159,102,0,0,0,1.62,-1.62,-0.03,-278,-39,-25,-243,-563,28
"E",137,-47.9,156,1.17,-0.02,0.3,72,38,-175,348,507,-411,-34.4,-29.9,-37.6,3.52,-2.18,-0.64,5,14,-18,595,289,210,38.25455898,-21.11275382,-112.8423483,0.11,0.06,0.25,-32,57,-138,-591,158,99,0,0,0,1.46,-0.93,0.16,-290,-72,-45,-181,-618,-22
"E",133,-51.5,164,1.12,-0.08,0.13,47,42,-189,393,494,-374,-32.4,-14.2,-57.8,3.47,-1.45,-0.51,-127,25,23,378,318,435,45.89314037,-44.42344307,-90.56131319,-0.14,0.21,0.8,-65,67,-119,-583,182,80,0,0,0,1.22,0,0.33,-294,-143,-39,-101,-666,-79
"E",132,-52,166,1.08,-0.11,0.07,38,24,-205,395,480,-373,-33.2,-11.4,-61.1,3.37,-1.36,-0.46,-116,14,49,347,318,475,44.63483326,-43.21110033,-92.54973469,-0.21,0.22,0.82,-65,67,-124,-580,191,78,0,0,0,1.19,0.11,0.52,-279,-148,-38,-94,-670,-78
"E",131,-53,171,0.85,-0.18,0.34,53,16,-190,409,485,-373,-35.6,-1.82,-72.5,3.02,-1.14,0.11,-195,10,68,166,326,542,56.46866001,-30.86097976,-90.79811979,-0.39,0.61,0.89,-42,74,-109,-565,224,84,0,0,0,1.11,0.83,1.1,-282,-126,-47,-94,-645,-38
"E",126,-54.4,-179,1.08,0.31,0.28,26,39,-122,449,467,-348,-38.4,7.73,-85.6,2.47,-1.08,0.56,-265,-20,61,-50,331,584,63.15835241,-23.54223931,-88.30097337,-0.71,1.14,0.85,-32,81,-106,-521,297,111,0,0,0,0.74,1.72,1.07,-289,-52,-36,-152,-597,53
"E",122,-54.9,-171,0.27,-0.11,0.21,11,55,-170,481,440,-325,-40,16.5,-100,1.57,-0.9,0.84,-286,-21,14,-263,343,550,102.4170485,-26.08447767,-46.82434201,-0.74,1.72,0.52,-48,159,-84,-407,416,146,0,0,0,0.59,2.7,1.15,-292,-6,-17,-320,-447,207
"E",122,-53.8,-168,0.16,0,-0.02,8,53,-173,476,440,-336,-41.9,20.6,-109,1.11,-0.8,0.72,-280,-40,-24,-373,352,524,131.579829,-6.75628166,-24.54997681,-0.8,1.69,0.36,-15,215,-54,-267,509,145,0,0,0,0.43,3.66,1.71,-280,69,-24,-520,-196,420
"E",122,-53.3,-167,0.06,0.05,-0.11,8,58,-179,474,437,-326,-42.5,21.4,-111,0.93,-0.79,0.75,-285,-45,-26,-406,348,495,133.0060601,0.441439083,-24.06936425,-0.75,1.54,0.48,1,220,-54,-220,538,160,0,0,0,0.39,4.09,1.79,-256,122,-22,-586,-73,514
"E",123,-39.6,160,0.31,0.27,-0.21,51,35,-154,378,486,-261,-68.6,-28.6,21.2,-3.48,0.55,1.41,26,-116,-168,687,-106,-286,118.9565011,5.495115482,-37.68436913,1.36,-1.11,-0.61,10,169,-67,-361,437,176,0,0,0,1.32,0.53,0.75,7,428,-53,125,596,401
"E",123,-40.2,160,0.21,0.18,-0.21,54,42,-152,385,485,-271,-75.7,-27.7,39.3,-3.08,0.56,1.87,29,-144,-257,574,-159,-406,108.2786021,2.925143996,-48.6976829,1.11,-0.85,-0.3,5,151,-80,-415,403,170,0,0,0,1.32,0.24,0.3,35,443,-24,104,605,408
"E",123,-40.4,159,0.11,0.21,-0.3,51,44,-141,382,485,-268,-77.2,-26.7,48.6,-2.68,0.61,1.69,28,-158,-302,496,-189,-457,94.22093066,-4.690758564,-62.62738208,1.06,-0.92,-0.51,-8,138,-100,-442,372,146,0,0,0,1.08,-0.66,0.38,-14,454,-21,86,635,444
"E",122,-40.4,158,0.02,0.14,-0.3,57,28,-143,384,493,-274,-80.2,-24.5,60.3,-2.04,0.55,0.92,42,-180,-349,375,-223,-514,88.15185438,-20.60743445,-64.62090682,0.92,-0.64,-0.43,-35,132,-103,-478,352,129,0,0,0,1.17,-1.22,-0.07,4,495,-30,14,681,488
"E",123,-40.5,157,0.16,0.1,-0.07,61,36,-135,383,483,-275,-86.9,-19,75.2,-0.55,0.02,0.71,55,-227,-473,176,-196,-573,76.95022007,-11.93804572,-78.71073334,0.16,-0.32,0,-19,111,-113,-510,312,110,0,0,0,1.27,-2.14,-0.18,21,525,-28,-225,799,620
"E",1.12,7.23,-93.3,-0.13,0.03,0.26,-21,-5,13,6,601,-311,49.4,-2.92,66.7,0.27,-0.1,-0.03,-88,136,76,166,186,597,-119.4,-11.7,35.6,0.06,-0.27,-0.23,-2,-16,6,-556,263,12,164,58.3,163,-0.14,3.15,0.57,-152,154,-160,-676,197,569
"E",3.31,5.9,-92.9,-0.32,0.08,0.49,-18,1,2,3,584,-345,48.1,-7.57,64.5,-1.25,0.51,-0.3,-91,127,79,233,161,584,28.41962964,11.23908964,126.4022095,-0.02,-0.08,0.03,2,5,17,-571,251,16,140,47.3,125,-0.1,3.03,0.9,-136,245,-178,-678,490,653
"E",3.78,5.59,-92.9,-0.32,0.08,0.49,-17,0,1,5,591,-342,47.8,-9.46,63.5,-1.53,0.59,-0.39,-89,123,87,269,128,590,6.642115954,6.642115954,147.6793293,-0.05,-0.05,0.13,1,1,15,-565,247,4,138,44.2,121,0.18,3.26,0.97,-93,262,-165,-654,535,647
"E",4.24,5.27,-92.8,-0.31,0.1,0.49,-11,2,2,4,585,-353,47.4,-11.6,62.4,-1.8,0.69,-0.49,-82,119,90,288,121,567,29.11133661,4.785475041,127.5547423,-0.06,0,0.2,1,6,20,-570,246,10,137,41.1,118,0.55,2.99,1.18,-50,298,-159,-630,573,626
"E",5.46,4.29,-92.5,-0.19,0.1,0.36,-5,8,-6,-2,580,-362,45.7,-19.4,58,-2.44,0.93,-1.12,-60,116,92,404,51,531,-78.53981634,0,78.53981634,-0.08,0.11,0.44,0,-11,11,-560,255,3,138,32.4,111,0.71,2.57,0.95,-103,339,-193,-568,620,555
"E",5.82,3.94,-92.4,-0.21,0.1,0.33,-9,11,-5,5,576,-361,44.6,-22.6,56.4,-2.62,1.03,-1.48,-49,108,82,452,11,507,-61.38494879,-4.801998898,95.45022131,-0.05,0.13,0.41,-1,-12,17,-565,266,3,138,29.4,109,0.67,2.44,0.9,-93,364,-209,-554,630,555
"E",6.65,3,-92.3,-0.22,0.03,0.26,-16,3,2,8,564,-378,40.1,-35.7,49,-3.16,0.8,-1.25,-16,41,-16,596,-105,398,0,-19.73955598,137.3400767,-0.06,0.32,0.43,-3,0,15,-560,269,-10,136,21.6,102,0,1.88,0.21,-56,344,-211,-473,673,517
"E",7.65,2.01,-92.6,-0.13,-0.05,0.15,-3,9,-14,-9,552,-407,62.4,-57.8,18.7,-2.6,0.4,0.34,56,11,-145,772,-228,79,82.67988383,6.135241634,74.02239482,-0.19,0.8,0.23,3,36,33,-519,339,-12,134,11.6,93.5,0.05,1.08,0.05,17,322,-214,-351,719,516
"E",7.45,2.23,-92.9,0.18,-0.06,0.07,-6,-13,-9,-12,549,-416,85.5,-67.6,-8.96,-1.69,0.79,-0.95,116,-5,-189,768,-273,-43,118.252394,6.777610902,38.16834176,-0.47,1.36,0.2,6,82,33,-465,396,3,134,8.27,92,0.06,0.51,0.07,42,292,-215,-305,723,512
"E",7.02,2.78,-93.1,0.22,-0.08,0.18,-7,-6,-7,-8,548,-423,100,-70.9,-26.5,-1.65,0.83,-1.12,135,-12,-202,747,-298,-103,117.1857423,7.420965517,39.12015406,-0.47,1.57,0.18,7,87,36,-435,426,3,134,7.68,92.3,0.06,0.26,0.13,47,306,-227,-301,727,508
"E",6.93,3.08,-93.1,0.26,-0.06,0.2,-6,-1,-3,-13,543,-422,110,-71.8,-37.9,-1.73,0.8,-1.02,139,-23,-222,744,-300,-118,119.6644984,1.825234926,37.36614994,-0.48,1.72,0.1,2,102,40,-407,465,5,134,7.37,92.5,0.11,0.24,0.03,54,307,-231,-292,721,504
"E",6.97,3.73,-93.2,0.24,-0.06,0.18,-21,10,-13,-10,540,-433,126,-70.9,-55.9,-1.88,0.45,-0.39,142,-49,-277,713,-316,-170,125.5419129,2.26371583,31.45074036,-0.51,1.94,0.16,3,126,41,-367,497,13,134,7.05,93,0.02,0.13,0,47,285,-225,-292,728,491
"E",6.61,5.01,-93.1,-0.06,0.05,-0.26,-17,14,2,-12,542,-427,145,-62.8,-68.3,0.95,-0.31,0.07,116,-44,-358,661,-320,-235,101.8871706,45.65524656,28.77954022,-0.29,1.78,0.07,73,141,47,-144,595,25,133,7.62,94,-0.13,0.08,-0.11,81,277,-219,-285,724,519
"E",6.31,4.99,-93.1,-0.08,0.03,-0.28,-18,23,-6,-14,546,-416,142,-63.8,-65.4,1.28,-0.27,-0.07,115,-40,-351,674,-326,-234,102.7968058,45.19777561,27.94627616,-0.27,1.67,0.02,76,149,48,-113,603,34,133,7.62,94.1,-0.08,0.1,-0.13,79,274,-217,-281,731,519
"E",6.03,5,-93.1,-0.08,0.03,-0.39,-20,23,-9,-12,547,-417,139,-65,-62,1.54,-0.27,-0.11,121,-41,-334,688,-317,-205,102.2727104,47.98643892,24.39790076,-0.29,1.62,-0.05,86,159,45,-93,603,35,133,7.61,94.3,-0.05,0.08,-0.1,88,273,-217,-278,731,520
"E",4.65,5.1,-93.1,-0.06,0.02,-0.48,-17,8,8,-10,553,-406,125,-68.6,-45.3,2.02,-0.47,0.3,121,-38,-287,737,-312,-128,98.78358481,53.64925125,20.59015741,-0.31,1.62,-0.21,120,196,48,-21,613,35,133,7.68,94.7,-0.08,0.13,-0.07,95,278,-221,-275,725,525
"E",4.04,5.09,-93.1,-0.05,0.03,-0.49,-20,6,4,-8,557,-393,118,-69.3,-37.7,2.07,-0.56,0.43,124,-22,-239,742,-307,-119,96.25861832,56.71661656,19.58418314,-0.29,1.64,-0.16,127,194,46,16,618,49,133,7.75,94.9,-0.02,-0.05,-0.1,95,276,-221,-280,736,525
"E",3.42,5.17,-93.1,-0.03,0.03,-0.52,-22,4,5,-14,574,-374,114,-69.8,-31.6,2.17,-0.66,0.57,124,-22,-221,755,-298,-82,93.31987269,58.55901677,22.2918172,-0.35,1.67,-0.16,130,189,52,29,609,52,133,7.7,95.1,-0.02,0.1,-0.08,72,265,-217,-270,733,531
"E",2.75,5.29,-93.1,-0.02,0.05,-0.54,-17,3,10,-15,569,-370,109,-70.2,-25.7,2.15,-0.75,0.69,124,-15,-203,759,-278,-52,88.63426814,64.79408905,18.94721977,-0.39,1.64,-0.2,141,181,44,61,612,57,133,7.69,95.2,-0.03,0.06,-0.07,89,271,-221,-273,735,530
